Quantidade_Vertices;Tipo_Grafo;Custo_Dijkstra;Tempo_Dijkstra(s);Custo_Duan;Tempo_Duan(s);Custo_BellmanFord;Tempo_BellmanFord(s)
2316;regular;985741.0;0.007107;985741.0;0.001758;985741.0;0.023439
2316;watts;665328.0;0.006567;665328.0;0.001705;665328.0;0.02934
2319;barabasi;146358.0;0.006909;146358.0;0.001657;146358.0;0.020484
2319;complete;6440.0;0.006169;6999.0;0.004083;6440.0;0.009573
2319;erdos;81809.0;0.00759;87257.0;0.001856;81809.0;0.023931
2319;regular;67992671.0;0.006793;67992671.0;0.001439;67992671.0;0.699568
2319;watts;659667.0;0.00683;659667.0;0.001633;659667.0;0.034201
2323;barabasi;163268.0;0.006975;163268.0;0.001644;163268.0;0.022992
2323;complete;6488.0;0.005926;7220.0;0.004017;6488.0;0.009594
2323;erdos;102892.0;0.007535;107938.0;0.00178;102892.0;0.026681
2323;regular;59280565.0;0.006428;59280565.0;0.001315;59280565.0;0.594129
2323;watts;720874.0;0.006765;720874.0;0.001916;720874.0;0.038834
2326;regular;695698.0;0.006772;695698.0;0.001551;695698.0;0.023823
2326;watts;607222.0;0.006807;607222.0;0.001631;607222.0;0.034947
2326;erdos;75696.0;0.007762;80588.0;0.001832;75696.0;0.026838
2326;barabasi;178771.0;0.006926;178771.0;0.001687;178771.0;0.023072
2326;complete;6577.0;0.006022;7300.0;0.004047;6577.0;0.00962
2330;barabasi;141742.0;0.006998;141742.0;0.001631;141742.0;0.020863
2330;complete;6417.0;0.006448;6951.0;0.004097;6417.0;0.009659
2330;erdos;92386.0;0.007527;97444.0;0.001793;92386.0;0.0271
2330;regular;877095.0;0.007066;877095.0;0.001619;877095.0;0.023331
2330;watts;614966.0;0.006734;614966.0;0.001578;614966.0;0.036971
2333;barabasi;176712.0;0.006984;176712.0;0.00182;176712.0;0.0232
2333;complete;6498.0;0.006209;7052.0;0.004068;6498.0;0.009677
2333;erdos;84844.0;0.007594;89579.0;0.001881;84844.0;0.031893
2333;regular;14244685.0;0.003087;14244685.0;0.000693;14244685.0;0.161477
2333;watts;610595.0;0.006697;610595.0;0.001553;610595.0;0.034796
2337;barabasi;155822.0;0.00701;155822.0;0.001646;155822.0;0.02084
2337;complete;6552.0;0.006014;7258.0;0.004116;6552.0;0.009708
2337;erdos;75137.0;0.007837;80547.0;0.001901;75137.0;0.027059
2337;regular;4750457.0;0.001666;4750457.0;0.000373;4750457.0;0.054259
2337;watts;646589.0;0.007008;646589.0;0.001609;646589.0;0.037318
2340;barabasi;182466.0;0.007051;182466.0;0.001679;182466.0;0.020843
2340;complete;6245.0;0.00664;6655.0;0.004132;6245.0;0.009749
2340;erdos;105926.0;0.007708;110467.0;0.001786;105926.0;0.026901
2340;regular;863618.0;0.007072;863618.0;0.001836;863618.0;0.02476
2340;watts;576172.0;0.006736;576172.0;0.00164;576172.0;0.034683
2344;barabasi;154543.0;0.007119;154543.0;0.001681;154543.0;0.020942
2344;complete;6510.0;0.006359;7017.0;0.004113;6510.0;0.009778
2344;erdos;81767.0;0.007656;87394.0;0.001836;81767.0;0.029759
2344;regular;945656.0;0.00713;945656.0;0.001546;945656.0;0.025044
2344;watts;560970.0;0.006903;560970.0;0.001597;560970.0;0.027382
2347;barabasi;148165.0;0.007027;148165.0;0.00171;148165.0;0.018542
2347;complete;6354.0;0.00619;6852.0;0.004131;6354.0;0.00981
2347;erdos;86960.0;0.007917;92725.0;0.001792;86960.0;0.029965
2347;regular;47904053.0;0.005982;47904053.0;0.001175;47904053.0;0.497117
2347;watts;662504.0;0.006829;662504.0;0.001589;662504.0;0.035344
2351;barabasi;147442.0;0.007246;147442.0;0.001865;147442.0;0.021074
2351;complete;6523.0;0.005938;7083.0;0.004125;6523.0;0.009845
2351;erdos;78237.0;0.007648;84321.0;0.001858;78237.0;0.027728
2351;regular;20536428.0;0.003847;20536428.0;0.000855;20536428.0;0.221085
2351;watts;615422.0;0.006899;615422.0;0.001626;615422.0;0.032869
2354;regular;997215.0;0.007093;997215.0;0.001533;997215.0;0.024572
2354;watts;601925.0;0.006832;601925.0;0.001617;601925.0;0.035015
2354;erdos;93064.0;0.007658;98541.0;0.001858;93064.0;0.027621
2354;barabasi;159916.0;0.007368;159916.0;0.001689;159916.0;0.0236
2354;complete;6710.0;0.006292;7599.0;0.004164;6710.0;0.00988
2358;barabasi;146806.0;0.007106;146806.0;0.001704;146806.0;0.018687
2358;complete;6444.0;0.006481;6926.0;0.004159;6444.0;0.009912
2358;erdos;107033.0;0.007703;112394.0;0.00187;107033.0;0.027309
2358;regular;580679.0;0.006775;580679.0;0.001491;580679.0;0.021365
2358;watts;573322.0;0.006852;573322.0;0.001641;573322.0;0.043149
2361;barabasi;144687.0;0.007136;144687.0;0.001728;144687.0;0.018769
2361;complete;6637.0;0.006041;7290.0;0.004175;6637.0;0.009938
2361;erdos;87929.0;0.0077;93489.0;0.001829;87929.0;0.027674
2361;regular;24801031.0;0.004361;24801031.0;0.000848;24801031.0;0.289285
2361;watts;463286.0;0.006878;463286.0;0.001614;463286.0;0.030624
2365;barabasi;144536.0;0.007267;144536.0;0.001922;144536.0;0.016331
2365;complete;6608.0;0.006594;7235.0;0.004233;6608.0;0.009978
2365;erdos;89482.0;0.007814;95091.0;0.001894;89482.0;0.027809
2365;regular;56710460.0;0.006626;56710460.0;0.00134;56710460.0;0.603572
2365;watts;647333.0;0.006975;647333.0;0.001659;647333.0;0.035968
2368;barabasi;174067.0;0.007408;174067.0;0.001802;174067.0;0.026387
2368;complete;6450.0;0.006675;6809.0;0.00421;6450.0;0.009995
2368;erdos;102243.0;0.007853;107095.0;0.00191;102243.0;0.025101
2368;regular;590866.0;0.00711;590866.0;0.001477;590866.0;0.023162
2368;watts;609768.0;0.006924;609768.0;0.001625;609768.0;0.03086
2372;barabasi;169481.0;0.007482;169481.0;0.001725;169481.0;0.021528
2372;complete;6767.0;0.007059;7663.0;0.004267;6767.0;0.010042
2372;erdos;76983.0;0.007851;82537.0;0.001854;76983.0;0.033332
2372;regular;502856.0;0.006781;502856.0;0.001482;502856.0;0.027746
2372;watts;566851.0;0.006902;566851.0;0.001587;566851.0;0.037825
2375;barabasi;141823.0;0.007252;141823.0;0.001727;141823.0;0.018942
2375;complete;6563.0;0.006248;7066.0;0.004242;6563.0;0.010051
2375;erdos;81302.0;0.007827;86830.0;0.001872;81302.0;0.033239
2375;regular;23498706.0;0.004168;23498706.0;0.000875;23498706.0;0.257404
2375;watts;614703.0;0.007075;614703.0;0.001681;614703.0;0.035939
2379;barabasi;154058.0;0.007278;154058.0;0.001746;154058.0;0.021652
2379;complete;6564.0;0.006824;7140.0;0.00428;6564.0;0.010116
2379;erdos;109614.0;0.007834;114669.0;0.001893;109614.0;0.0283
2379;regular;40480974.0;0.005816;40480974.0;0.00115;40480974.0;0.451567
2379;watts;656135.0;0.007175;656135.0;0.001914;656135.0;0.038812
2383;regular;48781292.0;0.006175;48781292.0;0.001268;48781292.0;0.526017
2383;watts;651431.0;0.007246;651431.0;0.001707;651431.0;0.038778
2383;erdos;82281.0;0.007915;86966.0;0.001868;82281.0;0.031414
2383;barabasi;157219.0;0.007309;157219.0;0.001702;157219.0;0.024214
2383;complete;6666.0;0.006286;7273.0;0.004235;6666.0;0.010132
2386;barabasi;179459.0;0.007355;179459.0;0.001753;179459.0;0.029617
2386;complete;6327.0;0.006639;6672.0;0.004236;6327.0;0.010141
2386;erdos;86979.0;0.007934;92665.0;0.001874;86979.0;0.030922
2386;regular;919307.0;0.007286;919307.0;0.001597;919307.0;0.02476
2386;watts;655160.0;0.007071;655160.0;0.001678;655160.0;0.036187
2390;barabasi;133724.0;0.007347;133724.0;0.001754;133724.0;0.019402
2390;complete;6564.0;0.006318;7106.0;0.004298;6564.0;0.010188
2390;erdos;81968.0;0.008017;87249.0;0.001898;81968.0;0.028522
2390;regular;861478.0;0.007025;861478.0;0.001599;861478.0;0.024679
2390;watts;566690.0;0.007098;566690.0;0.001634;566690.0;0.040898
2393;barabasi;148066.0;0.007393;148066.0;0.001783;148066.0;0.021829
2393;complete;6606.0;0.006414;7068.0;0.00436;6606.0;0.010221
2393;erdos;106761.0;0.007979;111335.0;0.001894;106761.0;0.034059
2393;regular;61489292.0;0.006771;61489292.0;0.001378;61489292.0;0.637267
2393;watts;572367.0;0.007393;572367.0;0.002086;572367.0;0.041684
2397;barabasi;169110.0;0.007417;169110.0;0.001745;169110.0;0.019546
2397;complete;6663.0;0.006357;7345.0;0.00431;6663.0;0.01023
2397;erdos;82734.0;0.008021;88227.0;0.001929;82734.0;0.025871
2397;regular;53959698.0;0.006441;53959698.0;0.001285;53959698.0;0.596125
2397;watts;585919.0;0.00726;585919.0;0.002035;585919.0;0.04158
2401;barabasi;140059.0;0.007462;140059.0;0.001844;140059.0;0.021949
2401;complete;6790.0;0.006436;7479.0;0.004299;6790.0;0.010268
2401;erdos;102129.0;0.008034;107512.0;0.001914;102129.0;0.025934
2401;regular;1463009.0;0.000946;1463009.0;0.000214;1463009.0;0.021316
2401;watts;805974.0;0.007075;805974.0;0.001699;805974.0;0.036789
2404;barabasi;161044.0;0.007619;161044.0;0.001809;161044.0;0.022176
2404;complete;6723.0;0.006452;7456.0;0.004386;6723.0;0.010571
2404;erdos;100631.0;0.007965;106492.0;0.00189;100631.0;0.028763
2404;regular;918130.0;0.00743;918130.0;0.001707;918130.0;0.02297
2404;watts;635209.0;0.007233;635209.0;0.001721;635209.0;0.034087
2408;barabasi;151831.0;0.007555;151831.0;0.001836;151831.0;0.019507
2408;complete;6658.0;0.006502;7288.0;0.004386;6658.0;0.010321
2408;erdos;111419.0;0.008075;117129.0;0.00196;111419.0;0.031762
2408;regular;921244.0;0.007513;921244.0;0.001668;921244.0;0.028412
2408;watts;652553.0;0.007346;652553.0;0.001725;652553.0;0.037185
2411;regular;49105790.0;0.00612;49105790.0;0.001222;49105790.0;0.526427
2411;watts;602067.0;0.007384;602067.0;0.001727;602067.0;0.034638
2411;erdos;87882.0;0.008256;93287.0;0.001935;87882.0;0.026184
2411;barabasi;163568.0;0.007671;163568.0;0.001769;163568.0;0.019562
2411;complete;6547.0;0.006949;6920.0;0.00442;6547.0;0.010343
2415;barabasi;163518.0;0.007438;163518.0;0.00178;163518.0;0.022255
2415;complete;6543.0;0.006662;7122.0;0.004393;6543.0;0.010391
2415;erdos;127739.0;0.008026;133838.0;0.001944;127739.0;0.029037
2415;regular;44039512.0;0.006391;44039512.0;0.00121;44039512.0;0.496814
2415;watts;690815.0;0.00723;690815.0;0.001662;690815.0;0.036204
2419;barabasi;163179.0;0.007779;163179.0;0.001955;163179.0;0.025031
2419;complete;6590.0;0.006765;7029.0;0.004382;6590.0;0.010418
2419;erdos;91280.0;0.008111;97316.0;0.001957;91280.0;0.031908
2419;regular;23289548.0;0.004414;23289548.0;0.000848;23289548.0;0.269195
2419;watts;701907.0;0.007378;701907.0;0.001686;701907.0;0.040031
2422;barabasi;186462.0;0.007454;186462.0;0.00178;186462.0;0.019748
2422;complete;6590.0;0.006496;7028.0;0.004402;6590.0;0.010424
2422;erdos;78505.0;0.0081;84538.0;0.001909;78505.0;0.031913
2422;regular;803334.0;0.007131;803334.0;0.001531;803334.0;0.022718
2422;watts;686565.0;0.007194;686565.0;0.001701;686565.0;0.034623
2426;barabasi;157927.0;0.007665;157927.0;0.001805;157927.0;0.022473
2426;complete;6489.0;0.007092;6851.0;0.004414;6489.0;0.010482
2426;erdos;75723.0;0.008175;81254.0;0.001927;75723.0;0.029324
2426;regular;956019.0;0.007524;956019.0;0.001627;956019.0;0.025827
2426;watts;769644.0;0.007279;769644.0;0.001847;769644.0;0.035109
2430;barabasi;143287.0;0.007755;143287.0;0.001823;143287.0;0.022692
2430;complete;6991.0;0.006652;7709.0;0.004428;6991.0;0.010633
2430;erdos;83586.0;0.008272;88845.0;0.002221;83586.0;0.026662
2430;regular;1104116.0;0.007638;1104116.0;0.001765;1104116.0;0.026199
2430;watts;577706.0;0.007339;577706.0;0.001723;577706.0;0.037144
2433;barabasi;137018.0;0.007609;137018.0;0.001818;137018.0;0.027842
2433;complete;6684.0;0.007018;7154.0;0.004529;6684.0;0.010531
2433;erdos;96027.0;0.008536;101686.0;0.001976;96027.0;0.029332
2433;regular;66948925.0;0.007246;66948925.0;0.001682;66948925.0;0.73752
2433;watts;556096.0;0.007354;556096.0;0.001778;556096.0;0.03776
2437;barabasi;158012.0;0.007667;158012.0;0.001835;158012.0;0.022702
2437;complete;6548.0;0.007148;6936.0;0.004502;6548.0;0.010575
2437;erdos;90146.0;0.008264;95473.0;0.002158;90146.0;0.029586
2437;regular;34178076.0;0.005324;34178076.0;0.001066;34178076.0;0.383793
2437;watts;667117.0;0.007306;667117.0;0.001689;667117.0;0.043183
2440;regular;722413.0;0.007272;722413.0;0.001782;722413.0;0.022651
2440;watts;731017.0;0.007304;731017.0;0.00184;731017.0;0.045792
2440;erdos;79582.0;0.008457;85494.0;0.001998;79582.0;0.029569
2440;barabasi;140002.0;0.00768;140002.0;0.001853;140002.0;0.022782
2440;complete;6733.0;0.006965;7167.0;0.004475;6733.0;0.010619
2444;barabasi;154785.0;0.007741;154785.0;0.001795;154785.0;0.019999
2444;complete;6887.0;0.006492;7507.0;0.004406;6887.0;0.010582
2444;erdos;85802.0;0.00845;90977.0;0.002028;85802.0;0.029419
2444;regular;1010626.0;0.007664;1010626.0;0.001867;1010626.0;0.025518
2444;watts;746888.0;0.007386;746888.0;0.001953;746888.0;0.038361
2448;barabasi;161491.0;0.007622;161491.0;0.001831;161491.0;0.022777
2448;complete;7008.0;0.006674;7762.0;0.004465;7008.0;0.01061
2448;erdos;132529.0;0.008239;137984.0;0.001971;132529.0;0.032735
2448;regular;632509.0;0.007335;632509.0;0.001599;632509.0;0.021855
2448;watts;616712.0;0.007418;616712.0;0.001719;616712.0;0.046069
2451;barabasi;157483.0;0.007866;157483.0;0.002027;157483.0;0.020284
2451;complete;6586.0;0.007315;6990.0;0.004444;6586.0;0.010692
2451;erdos;71913.0;0.008504;77810.0;0.001966;71913.0;0.029644
2451;regular;14374232.0;0.003157;14374232.0;0.000685;14374232.0;0.164732
2451;watts;654350.0;0.007525;654350.0;0.002066;654350.0;0.03586
2455;erdos;99461.0;0.008321;105280.0;0.001989;99461.0;0.027228
2455;barabasi;160180.0;0.008083;160180.0;0.002117;160180.0;0.020334
2455;complete;6907.0;0.006964;7569.0;0.004562;6907.0;0.010809
2455;regular;76758992.0;0.007992;76758992.0;0.001758;76758992.0;0.839713
2455;watts;635856.0;0.007536;635856.0;0.001772;635856.0;0.03853
2459;barabasi;156269.0;0.007784;156269.0;0.002044;156269.0;0.023329
2459;complete;6727.0;0.006734;7358.0;0.004627;6727.0;0.010804
2459;erdos;82356.0;0.008359;87661.0;0.002035;82356.0;0.027105
2459;regular;41124577.0;0.005858;41124577.0;0.001187;41124577.0;0.491165
2459;watts;662547.0;0.007529;662547.0;0.001776;662547.0;0.038769
2462;barabasi;152614.0;0.007755;152614.0;0.001829;152614.0;0.020446
2462;complete;6606.0;0.006856;6954.0;0.004567;6606.0;0.010945
2462;erdos;84721.0;0.008422;89834.0;0.002077;84721.0;0.027446
2462;regular;1075173.0;0.007783;1075173.0;0.001784;1075173.0;0.028558
2462;watts;705518.0;0.007647;705518.0;0.001811;705518.0;0.032281
2466;barabasi;173303.0;0.007994;173303.0;0.001884;173303.0;0.023097
2466;complete;6711.0;0.007151;7157.0;0.004512;6711.0;0.010826
2466;erdos;79129.0;0.008392;84435.0;0.001985;79129.0;0.030187
2466;regular;614968.0;0.007399;614968.0;0.001601;614968.0;0.022672
2466;watts;672327.0;0.0077;672327.0;0.001771;672327.0;0.035672
2470;regular;1050754.0;0.007723;1050754.0;0.001759;1050754.0;0.032626
2470;watts;667854.0;0.007631;667854.0;0.001752;667854.0;0.036402
2470;erdos;86173.0;0.00846;91822.0;0.001977;86173.0;0.030267
2470;barabasi;142889.0;0.00781;142889.0;0.001839;142889.0;0.020443
2470;complete;6593.0;0.007255;6937.0;0.004545;6593.0;0.01082
2474;barabasi;154705.0;0.007839;154705.0;0.00184;154705.0;0.020648
2474;complete;6831.0;0.00665;7370.0;0.004565;6831.0;0.010902
2474;erdos;104677.0;0.00843;109920.0;0.001989;104677.0;0.03043
2474;regular;747284.0;0.007317;747284.0;0.0016;747284.0;0.033376
2474;watts;692430.0;0.007704;692430.0;0.001798;692430.0;0.047149
2477;barabasi;152154.0;0.008028;152154.0;0.001898;152154.0;0.023335
2477;complete;6771.0;0.006812;7153.0;0.004562;6771.0;0.010936
2477;erdos;113408.0;0.008616;119332.0;0.002068;113408.0;0.027073
2477;regular;198066.0;0.000351;198066.0;8.4e-05;198066.0;0.006617
2477;watts;704654.0;0.007562;704654.0;0.001866;704654.0;0.036754
2481;barabasi;170957.0;0.007939;170957.0;0.001874;170957.0;0.023529
2481;complete;6781.0;0.006914;7311.0;0.004622;6781.0;0.010991
2481;erdos;107412.0;0.008537;113788.0;0.002091;107412.0;0.030725
2481;regular;11694128.0;0.003006;11694128.0;0.000759;11694128.0;0.140074
2481;watts;573845.0;0.007705;573845.0;0.001797;573845.0;0.035955
2485;barabasi;168280.0;0.007939;168280.0;0.002116;168280.0;0.026386
2485;complete;6655.0;0.007598;7001.0;0.004702;6655.0;0.011058
2485;erdos;90646.0;0.008672;95790.0;0.002153;90646.0;0.027591
2485;regular;64074319.0;0.007199;64074319.0;0.001462;64074319.0;0.687648
2485;watts;646475.0;0.007721;646475.0;0.001842;646475.0;0.03917
2488;barabasi;160840.0;0.008207;160840.0;0.001991;160840.0;0.02367
2488;complete;6963.0;0.006719;7483.0;0.004712;6963.0;0.011169
2488;erdos;100797.0;0.008795;107141.0;0.002093;100797.0;0.030697
2488;regular;1088076.0;0.008454;1088076.0;0.001796;1088076.0;0.032039
2488;watts;728694.0;0.007678;728694.0;0.00173;728694.0;0.039263
2492;barabasi;171879.0;0.008013;171879.0;0.0019;171879.0;0.026525
2492;complete;6781.0;0.007388;7210.0;0.00463;6781.0;0.011038
2492;erdos;84742.0;0.008583;90594.0;0.002043;84742.0;0.027909
2492;regular;989483.0;0.008006;989483.0;0.001838;989483.0;0.027019
2492;watts;698421.0;0.007897;698421.0;0.001816;698421.0;0.039751
2496;barabasi;140866.0;0.008118;140866.0;0.001952;140866.0;0.023819
2496;complete;6909.0;0.007315;7419.0;0.004637;6909.0;0.011147
2496;erdos;93303.0;0.008785;98452.0;0.002029;93303.0;0.030887
2496;regular;797469.0;0.007475;797469.0;0.001631;797469.0;0.024729
2496;watts;612498.0;0.007612;612498.0;0.001786;612498.0;0.036871
2500;erdos;84072.0;0.008633;90167.0;0.002104;84072.0;0.031062
2500;regular;1073982.0;0.007982;1073982.0;0.001735;1073982.0;0.030266
2500;watts;691101.0;0.00763;691101.0;0.00176;691101.0;0.037111
2500;barabasi;164043.0;0.007955;164043.0;0.0019;164043.0;0.020955
2500;complete;6803.0;0.006951;7219.0;0.004689;6803.0;0.011195
2503;barabasi;180873.0;0.008367;180873.0;0.002158;180873.0;0.026734
2503;complete;6892.0;0.006982;7381.0;0.004677;6892.0;0.011174
2503;erdos;102822.0;0.00907;108146.0;0.002429;102822.0;0.032735
2503;regular;77786239.0;0.008385;77786239.0;0.002408;77786239.0;0.91027
2503;watts;644009.0;0.007774;644009.0;0.001835;644009.0;0.039966
2507;barabasi;153997.0;0.008051;153997.0;0.001899;153997.0;0.026993
2507;complete;6901.0;0.007077;7392.0;0.004738;6901.0;0.011216
2507;erdos;85236.0;0.008721;90953.0;0.002066;85236.0;0.031262
2507;regular;79123369.0;0.007969;79123369.0;0.001746;79123369.0;0.877094
2507;watts;702122.0;0.007867;702122.0;0.001909;702122.0;0.042731
2511;barabasi;165232.0;0.008261;165232.0;0.00189;165232.0;0.024016
2511;complete;6747.0;0.007622;7087.0;0.0047;6747.0;0.011265
2511;erdos;90725.0;0.008832;96883.0;0.002128;90725.0;0.031738
2511;regular;67493312.0;0.007636;67493312.0;0.001578;67493312.0;0.819764
2511;watts;656349.0;0.008059;656349.0;0.001955;656349.0;0.040181
2515;erdos;80838.0;0.008731;87137.0;0.002142;80838.0;0.031641
2515;barabasi;177438.0;0.008126;177438.0;0.001997;177438.0;0.024139
2515;complete;6871.0;0.006972;7362.0;0.004782;6871.0;0.01129
2515;regular;19846284.0;0.003961;19846284.0;0.000807;19846284.0;0.228961
2515;watts;595822.0;0.007843;595822.0;0.001888;595822.0;0.043027
2518;barabasi;161349.0;0.008411;161349.0;0.001965;161349.0;0.024332
2518;complete;6831.0;0.007125;7260.0;0.004713;6831.0;0.011262
2518;erdos;84080.0;0.008769;89497.0;0.002088;84080.0;0.031693
2518;regular;1059959.0;0.008204;1059959.0;0.001838;1059959.0;0.030461
2518;watts;641703.0;0.007948;641703.0;0.001835;641703.0;0.040102
2522;barabasi;151729.0;0.008116;151729.0;0.001956;151729.0;0.027064
2522;complete;6682.0;0.007373;6990.0;0.004769;6682.0;0.011308
2522;erdos;85119.0;0.008798;90505.0;0.00208;85119.0;0.031747
2522;regular;1058005.0;0.00814;1058005.0;0.001761;1058005.0;0.02833
2522;watts;632058.0;0.007795;632058.0;0.001817;632058.0;0.043506
2526;barabasi;165744.0;0.008282;165744.0;0.002045;165744.0;0.021702
2526;complete;7230.0;0.007521;8258.0;0.004816;7230.0;0.011417
2526;erdos;91985.0;0.008889;97886.0;0.002216;91985.0;0.031952
2526;regular;931740.0;0.008209;931740.0;0.002052;931740.0;0.028544
2526;watts;665826.0;0.008165;665826.0;0.001938;665826.0;0.043464
2530;regular;990047.0;0.00826;990047.0;0.001897;990047.0;0.030116
2530;watts;622475.0;0.008161;622475.0;0.001899;622475.0;0.045626
2530;erdos;98054.0;0.00938;104039.0;0.002149;98054.0;0.035245
2530;barabasi;157735.0;0.008301;157735.0;0.002244;157735.0;0.024636
2530;complete;6899.0;0.007805;7346.0;0.005111;6899.0;0.011528
2534;barabasi;155134.0;0.008688;155134.0;0.002216;155134.0;0.024572
2534;complete;6891.0;0.007628;7336.0;0.004792;6891.0;0.01149
2534;erdos;81148.0;0.008986;87465.0;0.002294;81148.0;0.029052
2534;regular;1085631.0;0.008366;1085631.0;0.001802;1085631.0;0.034416
2534;watts;724848.0;0.008088;724848.0;0.001844;724848.0;0.034799
2537;barabasi;159502.0;0.008659;159502.0;0.002005;159502.0;0.027656
2537;complete;7169.0;0.007286;7876.0;0.004818;7169.0;0.011528
2537;erdos;84647.0;0.009055;90781.0;0.00212;84647.0;0.035151
2537;regular;1592878.0;0.000988;1592878.0;0.000233;1592878.0;0.023236
2537;watts;709185.0;0.007974;709185.0;0.001893;709185.0;0.044294
2541;barabasi;146900.0;0.008388;146909.0;0.002045;146900.0;0.021771
2541;complete;6974.0;0.007563;7449.0;0.004883;6974.0;0.011572
2541;erdos;78307.0;0.009018;84642.0;0.002186;78307.0;0.032224
2541;regular;49206756.0;0.006685;49206756.0;0.001462;49206756.0;0.561626
2541;watts;637611.0;0.008172;637611.0;0.001946;637611.0;0.04723
2545;barabasi;169837.0;0.008486;169837.0;0.002141;169837.0;0.02794
2545;complete;6949.0;0.007151;7410.0;0.004845;6949.0;0.01158
2545;erdos;85973.0;0.008995;91881.0;0.002118;85973.0;0.035447
